# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab cydrasil-3-ssu-align/cydrasil-3-ssu-align.1/cydrasil-3-ssu-align.1.tab --viterbi /usr/local/share/ssu-align-0.1.1/ssu-align-0p1.cm cydrasil-3-ssu-align/cydrasil-v3-sequence-list.fasta.1
# date:       Fri May 28 22:04:58 2021
# num seqs:   218
# dbsize(Mb): 0.627724
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                                                      target coord   query coord                         
#                                                                                                            ----------------------  ------------                         
# model name  target name                                                                                         start        stop  start   stop    bit sc   E-value  GC%
# ----------  ---------------------------------------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     CY-NCBI-FJ661006.1#g__Calothrix.s__sp.str__Asko-14                                                   1287        1279      1   1508      1.76         -   44
  archaea     CY-NCBI-FJ661009.1#g__Calothrix.s__sp.str__Asko-16                                                      9        1480      1   1508    478.75         -   54
  archaea     CY-NCBI-FJ661009.1#g__Calothrix.s__sp.str__Asko-16                                                   1280        1272      1   1508      1.76         -   44
  archaea     CY-NCBI-FJ661007.1#g__Calothrix.s__sp.str__Asko-3                                                      22        1454      1   1508    671.68         -   55
  archaea     CY-NCBI-FJ661007.1#g__Calothrix.s__sp.str__Asko-3                                                    1251        1243      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230671.1#g__Calothrix.s__sp.str__BECID14                                                      4        1306      1   1508    633.79         -   53
  archaea     CY-NCBI-AM230682.1#g__Calothrix.s__sp.str__BECID16                                                     19        1425      1   1508    662.56         -   54
  archaea     CY-NCBI-AM230682.1#g__Calothrix.s__sp.str__BECID16                                                   1251        1243      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230702.1#g__Calothrix.s__sp.str__BECID18                                                     20        1429      1   1508    614.72         -   54
  archaea     CY-NCBI-AM230702.1#g__Calothrix.s__sp.str__BECID18                                                   1265        1257      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230680.1#g__Calothrix.s__sp.str__BECID1                                                       7        1440      1   1508    704.09         -   54
  archaea     CY-NCBI-AM230680.1#g__Calothrix.s__sp.str__BECID1                                                    1239        1231      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230696.1#g__Calothrix.s__sp.str__BECID21                                                      7        1411      1   1508    579.66         -   53
  archaea     CY-NCBI-AM230696.1#g__Calothrix.s__sp.str__BECID21                                                   1237        1229      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230695.1#g__Calothrix.s__sp.str__BECID26                                                     10        1413      1   1508    628.22         -   53
  archaea     CY-NCBI-AM230695.1#g__Calothrix.s__sp.str__BECID26                                                   1246        1238      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230685.1#g__Calothrix.s__sp.str__BECID30                                                      4        1406      1   1508    637.57         -   54
  archaea     CY-NCBI-AM230685.1#g__Calothrix.s__sp.str__BECID30                                                   1237        1229      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230683.1#g__Calothrix.s__sp.str__BECID33                                                     20        1466      1   1508    705.83         -   54
  archaea     CY-NCBI-AM230683.1#g__Calothrix.s__sp.str__BECID33                                                   1265        1257      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230690.1#g__Calothrix.s__sp.str__BECID4                                                       4        1436      1   1508    672.71         -   53
  archaea     CY-NCBI-AM230690.1#g__Calothrix.s__sp.str__BECID4                                                    1235        1227      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230691.1#g__Calothrix.s__sp.str__BECID6                                                       4        1405      1   1508    633.55         -   53
  archaea     CY-NCBI-AM230691.1#g__Calothrix.s__sp.str__BECID6                                                    1235        1227      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230688.1#g__Calothrix.s__sp.str__BECID9                                                       6        1410      1   1508    639.63         -   53
  archaea     CY-NCBI-AM230688.1#g__Calothrix.s__sp.str__BECID9                                                    1237        1229      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230687.1#g__Calothrix.s__sp.str__BIR-LS4                                                     18        1432      1   1508    612.88         -   53
  archaea     CY-NCBI-AM230687.1#g__Calothrix.s__sp.str__BIR-LS4                                                   1262        1254      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230686.1#g__Calothrix.s__sp.str__BIR-LS5                                                     18        1433      1   1508    581.53         -   53
  archaea     CY-NCBI-AM230686.1#g__Calothrix.s__sp.str__BIR-LS5                                                   1262        1254      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230697.1#g__Calothrix.s__sp.str__CAL3361                                                     18        1436      1   1508    632.35         -   53
  archaea     CY-NCBI-AM230697.1#g__Calothrix.s__sp.str__CAL3361                                                   1262        1254      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230684.1#g__Calothrix.s__sp.str__CAL3363                                                     14        1421      1   1508    678.92         -   55
  archaea     CY-NCBI-AM230684.1#g__Calothrix.s__sp.str__CAL3363                                                   1247        1239      1   1508      1.76         -   44
  archaea     CY-NCBI-JX088109.1#g__Calothrix.s__sp.str__CAWBG78                                                      3        1309      1   1508    644.37         -   55
  archaea     CY-NCBI-JX088109.1#g__Calothrix.s__sp.str__CAWBG78                                                   1237        1229      1   1508      1.76         -   44
  archaea     CY-NCBI-JX088110.1#g__Calothrix.s__sp.str__CAWBG80                                                      3        1307      1   1508    601.18         -   55
  archaea     CY-NCBI-JX088110.1#g__Calothrix.s__sp.str__CAWBG80                                                   1235        1227      1   1508      1.76         -   44
  archaea     CY-NCBI-HF678491.1#g__Calothrix.s__sp.str__CCAP-1410-3                                                 27        1474      1   1508    658.22         -   54
  archaea     CY-NCBI-HF678491.1#g__Calothrix.s__sp.str__CCAP-1410-3                                               1273        1265      1   1508      1.76         -   44
  archaea     CY-NCBI-HF678500.1#g__Calothrix.s__sp.str__CCAP-1410-14                                                28        1473      1   1508    708.71         -   54
  archaea     CY-NCBI-HF678500.1#g__Calothrix.s__sp.str__CCAP-1410-14                                              1272        1264      1   1508      1.76         -   44
  archaea     CY-NCBI-HF678513.1#g__Calothrix.s__sp.str__CCAP-1410-5                                                 42        1473      1   1508    694.04         -   53
  archaea     CY-NCBI-KP835531.1#g__Calothrix.s__sp.str__CENA127                                                     14        1328      1   1508    604.35         -   52
  archaea     CY-NCBI-JQ687339.1#g__Calothrix.s__sp.str__CYN89                                                        1        1271      1   1508    584.91         -   53
  archaea     CY-NCBI-JQ687339.1#g__Calothrix.s__sp.str__CYN89                                                     1199        1191      1   1508      1.76         -   44
  archaea     CY-NCBI-KT232077.1#g__Calothrix.s__sp.str__GUEco1001                                                   20        1334      1   1508    594.32         -   52
  archaea     CY-NCBI-HQ847581.1#g__Calothrix.s__sp.str__HA4186-MV5                                                  31        1474      1   1508    669.78         -   52
  archaea     CY-NCBI-JN385289.1#g__Goleter.s__apudmare.str__HA4356-MV2                                              31        1477      1   1508    712.12         -   55
  archaea     CY-NCBI-JN385289.1#g__Goleter.s__apudmare.str__HA4356-MV2                                            1276        1268      1   1508      1.76         -   44
  archaea     CY-NCBI-HQ847572.1#g__Calothrix.s__sp.str__HA4395-MV3                                                  31        1474      1   1508    659.27         -   52
  archaea     CY-NCBI-AB694935.1#g__Calothrix.s__sp.str__HK-06                                                        7        1423      1   1508    621.62         -   52
  archaea     CY-NCBI-EU022730.1#g__Calothrix.s__sp.str__KVSF5                                                       34        1483      1   1508    720.88         -   53
  archaea     CY-NCBI-EU022730.1#g__Calothrix.s__sp.str__KVSF5                                                     1282        1274      1   1508      1.76         -   44
  archaea     CY-NCBI-AB275345.1#g__Calothrix.s__sp.str__Mk1-C1                                                      14        1331      1   1508    581.76         -   54
  archaea     CY-NCBI-EU009152.1#g__Calothrix.s__sp.str__UAM315                                                       8        1445      1   1508    616.44         -   53
  archaea     CY-IMG-2776157610#g__Calothrix.s__sp.str__NIES-4071                                                    12        1489      1   1508    669.63         -   53
